5015	614
15324	615
20220	616
21036	617
9700	618
24514	619
13076	620
12271	621
21520	622
11809	623
21624	624
15427	625
19099	626
17571	627
19260	628
21428	629
8368	630
12500	631
13149	632
23633	633
17627	634
8387	635
22017	636
10004	637
22437	638
24132	639
8585	640
12878	641
15691	642
2660	643
2486	644
14172	645
22756	646
18928	647
13744	648
8307	649
20504	650
18390	651
22501	652
19962	653
21278	654
20505	655
13457	656
14614	657
10911	658
23105	659
2047	660
19754	661
2380	662
20842	663
15497	664
9960	665
22688	666
22689	667
14853	668
4972	669
7288	670
11143	671
11761	672
17690	673
19904	674
23214	675
4971	676
20078	677
19780	678
14516	679
15048	680
11111	681
18596	682
18611	683
8207	684
20555	685
21529	686
17229	687
6903	688
23519	689
14981	690
21291	691
8085	692
18419	693
13491	694
7853	695
16714	696
14982	697
23185	698
2389	699
15159	700
7093	701
22244	702
11997	703
14241	704
8976	705
7145	706
9846	707
11217	708
19131	709
23645	710
18317	711
7648	712
11791	713
20911	714
13018	715
21283	716
16795	717
9778	718
16138	719
13785	720
20538	721
22365	722
22800	723
7936	724
7628	725
7217	726
18647	727
17548	728
2109	729
16758	730
15646	731
22984	732
9845	733
7595	734
9877	735
11110	736
7096	737
22488	738
18937	739
8406	740
19559	741
17952	742
23227	743
21867	744
22448	745
24149	746
12356	747
2209	748
7617	749
19421	750
7099	751
17965	752
20101	753
12126	754
18879	755
7312	756
7846	757
8938	758
8850	759
18358	760
20502	761
17177	762
13560	763
2143	764
14354	765
11126	766
6763	767
18653	768
25034	769
15683	770
16636	771
11874	772
12654	773
23719	774
9494	775
17791	776
13682	777
22760	778
2430	779
15502	780
20219	781
12587	782
9358	783
13662	784
18934	785
19935	786
24024	787
7643	788
21457	789
16128	790
19751	791
20340	792
18602	793
25038	794
20941	795
10541	796
8570	797
21437	798
23534	799
21478	800
19578	801
2168	802
24739	803
24930	804
8223	805
8648	806
17214	807
12003	808
9916	809
10628	810
24929	811
10277	812
20256	813
21949	814
13846	815
11098	816
4953	817
18863	818
16779	819
23744	820
14996	821
14867	822
7615	823
23124	824
8758	825
2406	826
13088	827
11702	828
8438	829
23404	830
11123	831
13160	832
18931	833
24327	834
18543	835
8888	836
17694	837
9342	838
12158	839
22582	840
16063	841
5022	842
21602	843
20259	844
10668	845
23013	846
10826	847
12585	848
12142	849
16835	850
17735	851
11850	852
13546	853
18338	854
11944	855
12143	856
24385	857
19956	858
9588	859
21647	860
22452	861
7756	862
10455	863
17053	864
22264	865
11509	866
13997	867
19200	868
14789	869
10102	870
15021	871
2542	872
7122	873
12946	874
14980	875
22953	876
11263	877
24716	878
24275	879
19091	880
20358	881
23275	882
9853	883
11524	884
14960	885
21414	886
17295	887
19338	888
10943	889
10202	890
12751	891
14139	892
13358	893
20872	894
24109	895
20327	896
2241	897
14782	898
21601	899
10419	900
14222	901
15066	902
19574	903
8559	904
19305	905
7023	906
16139	907
18758	908
18333	909
21825	910
11826	911
19107	912
18888	913
16504	914
9685	915
24389	916
16921	917
9334	918
5195	919
8904	920
18743	921
11379	922
17211	923
17224	924
14796	925
24954	926
15685	927
22149	928
8429	929
9159	930
19859	931
13090	932
25163	933
15052	934
22761	935
24876	936
9427	937
9612	938
24737	939
2076	940
14465	941
2340	942
20754	943
2523	944
23949	945
13791	946
20561	947
15359	948
19088	949
17806	950
16353	951
17258	952
8603	953
16895	954
14774	955
2333	956
16639	957
7428	958
7046	959
10549	960
18369	961
16811	962
22883	963
21303	964
12903	965
14877	966
19716	967
21894	968
15149	969
16804	970
22459	971
14265	972
9957	973
15078	974
17232	975
24106	976
16562	977
20420	978
21413	979
16975	980
8319	981
11979	982
14319	983
9783	984
2251	985
24452	986
9002	987
16969	988
23575	989
13688	990
16410	991
15816	992
10229	993
25052	994
11254	995
12545	996
20868	997
21503	998
24530	999
23803	1000
2567	1001
10576	1002
9861	1003
12165	1004
15780	1005
10035	1006
8891	1007
14215	1008
7935	1009
23461	1010
24278	1011
23020	1012
6998	1013
15588	1014
15910	1015
21924	1016
19889	1017
13031	1018
17426	1019
23731	1020
21584	1021
23959	1022
23487	1023
13827	1024
21049	1025
18036	1026
8370	1027
12115	1028
19971	1029
20886	1030
14322	1031
12568	1032
2032	1033
11402	1034
24636	1035
11877	1036
25032	1037
19778	1038
6735	1039
17968	1040
24721	1041
17467	1042
17132	1043
2378	1044
23658	1045
7552	1046
24060	1047
6860	1048
13708	1049
11119	1050
19062	1051
17194	1052
20715	1053
12816	1054
20863	1055
15397	1056
7343	1057
10868	1058
19391	1059
19875	1060
17538	1061
24355	1062
12023	1063
18737	1064
15900	1065
24780	1066
14965	1067
16988	1068
23145	1069
12421	1070
17598	1071
20083	1072
6765	1073
24928	1074
21243	1075
18618	1076
19350	1077
21136	1078
22946	1079
21471	1080
19476	1081
8380	1082
2039	1083
2528	1084
14086	1085
13280	1086
9425	1087
2140	1088
17718	1089
19695	1090
18461	1091
14460	1092
24206	1093
25012	1094
19336	1095
4992	1096
11482	1097
23396	1098
7948	1099
11914	1100
14097	1101
23536	1102
10666	1103
10970	1104
17157	1105
24551	1106
11127	1107
12975	1108
12774	1109
15247	1110
19713	1111
22502	1112
15279	1113
23923	1114
25166	1115
14631	1116
19585	1117
13514	1118
14748	1119
10150	1120
17133	1121
22056	1122
9139	1123
20744	1124
12965	1125
22838	1126
12020	1127
14028	1128
8476	1129
17360	1130
25248	1131
13779	1132
11467	1133
18853	1134
18242	1135
14162	1136
23606	1137
9509	1138
14468	1139
10553	1140
8121	1141
24266	1142
9297	1143
24216	1144
25074	1145
13331	1146
18237	1147
14995	1148
13329	1149
20526	1150
14915	1151
16784	1152
24154	1153
21164	1154
21632	1155
11496	1156
21535	1157
8465	1158
18109	1159
18920	1160
5204	1161
13702	1162
7579	1163
8024	1164
4945	1165
21540	1166
8739	1167
22930	1168
16976	1169
16055	1170
13202	1171
20893	1172
7118	1173
7841	1174
24955	1175
19264	1176
21476	1177
24800	1178
25036	1179
11191	1180
2170	1181
7030	1182
19182	1183
20017	1184
22627	1185
10783	1186
20896	1187
12110	1188
16119	1189
18590	1190
14494	1191
24883	1192
18641	1193
21789	1194
2099	1195
8718	1196
11859	1197
14129	1198
14683	1199
12581	1200
20954	1201
22390	1202
21740	1203
15423	1204
24570	1205
20011	1206
13158	1207
12051	1208
15709	1209
16346	1210
23380	1211
2147	1212
19447	1213
12522	1214
10690	1215
10788	1216
10837	1217
17540	1218
18632	1219
6705	1220
16152	1221
17084	1222
8195	1223
12113	1224
13616	1225
18415	1226
13634	1227
10649	1228
17437	1229
18311	1230
24065	1231
9014	1232
11567	1233
22505	1234
9854	1235
7352	1236
12295	1237
10362	1238
17699	1239
10765	1240
19862	1241
22035	1242
11538	1243
13844	1244
9977	1245
20583	1246
19143	1247
2156	1248
12046	1249
24834	1250
10011	1251
8413	1252
15949	1253
13328	1254
10782	1255
23763	1256
10436	1257
20980	1258
12695	1259
13890	1260
7349	1261
18523	1262
18955	1263
25003	1264
5196	1265
13991	1266
7785	1267
20670	1268
24174	1269
19650	1270
13228	1271
7092	1272
19994	1273
22343	1274
11508	1275
23586	1276
14471	1277
15042	1278
11816	1279
13005	1280
10192	1281
15243	1282
24717	1283
19750	1284
6962	1285
12426	1286
13027	1287
19718	1288
11856	1289
22057	1290
25229	1291
9772	1292
15763	1293
17180	1294
10318	1295
13526	1296
15154	1297
22860	1298
10324	1299
19473	1300
23367	1301
15708	1302
17156	1303
18428	1304
17434	1305
23831	1306
13232	1307
22549	1308
13887	1309
2323	1310
24826	1311
34	1312
2324	1313
12198	1314
15669	1315
17912	1316
13459	1317
18227	1318
24081	1319
12514	1320
16856	1321
9415	1322
9874	1323
23427	1324
14482	1325
16311	1326
16967	1327
11888	1328
11607	1329
11955	1330
15702	1331
7324	1332
8785	1333
10314	1334
9913	1335
7374	1336
9487	1337
9476	1338
17747	1339
9121	1340
12600	1341
2288	1342
12190	1343
10753	1344
22254	1345
7274	1346
17240	1347
25150	1348
7277	1349
11047	1350
12010	1351
14500	1352
8174	1353
17780	1354
7614	1355
13614	1356
11401	1357
21907	1358
8698	1359
15389	1360
15790	1361
16707	1362
19374	1363
12052	1364
23309	1365
24633	1366
12092	1367
19632	1368
22834	1369
6895	1370
9855	1371
20477	1372
19258	1373
10499	1374
20605	1375
15447	1376
21500	1377
2098	1378
13725	1379
15572	1380
24231	1381
7855	1382
15844	1383
22376	1384
21505	1385
11714	1386
23980	1387
17864	1388
17855	1389
18351	1390
23975	1391
8911	1392
21878	1393
10834	1394
15105	1395
15399	1396
19730	1397
10427	1398
23489	1399
16289	1400
10721	1401
23240	1402
25116	1403
13337	1404
12882	1405
20920	1406
14427	1407
16881	1408
11803	1409
16050	1410
22571	1411
7706	1412
23188	1413
8232	1414
8529	1415
12528	1416
18624	1417
14472	1418
24334	1419
14309	1420
8112	1421
10478	1422
16425	1423
14837	1424
19867	1425
25115	1426
8350	1427
9900	1428
7180	1429
10467	1430
15238	1431
10286	1432
16689	1433
2194	1434
21019	1435
21848	1436
46	1437
17152	1438
20208	1439
9254	1440
16312	1441
19850	1442
8667	1443
2236	1444
24235	1445
7455	1446
13178	1447
11355	1448
21286	1449
15429	1450
11317	1451
24785	1452
19820	1453
10472	1454
19595	1455
21509	1456
13227	1457
12305	1458
9313	1459
22002	1460
8836	1461
8353	1462
13305	1463
21765	1464
12229	1465
14477	1466
6831	1467
14325	1468
19856	1469
10618	1470
13440	1471
16513	1472
16183	1473
12565	1474
24671	1475
4896	1476
6892	1477
7069	1478
10023	1479
18716	1480
23390	1481
17907	1482
23199	1483
24087	1484
11092	1485
21925	1486
22243	1487
16221	1488
18230	1489
8167	1490
21456	1491
6863	1492
7470	1493
2309	1494
2283	1495
15710	1496
7897	1497
7418	1498
16104	1499
13187	1500
24050	1501
23729	1502
24811	1503
7	1504
22179	1505
24424	1506
25270	1507
23256	1508
7295	1509
17266	1510
2035	1511
22026	1512
18896	1513
22788	1514
8817	1515
21253	1516
7568	1517
21332	1518
21927	1519
25111	1520
24710	1521
16721	1522
14582	1523
23332	1524
5107	1525
22739	1526
17607	1527
25162	1528
17886	1529
15292	1530
20205	1531
13226	1532
20513	1533
12612	1534
23688	1535
8507	1536
24851	1537
2670	1538
13074	1539
20622	1540
13140	1541
19023	1542
9187	1543
23883	1544
22554	1545
16848	1546
16236	1547
13024	1548
12958	1549
12721	1550
21171	1551
14327	1552
15587	1553
9884	1554
11564	1555
8608	1556
19211	1557
11468	1558
22897	1559
23947	1560
16233	1561
17484	1562
17837	1563
23826	1564
14461	1565
17402	1566
15134	1567
18020	1568
21362	1569
12897	1570
14444	1571
18825	1572
12049	1573
15608	1574
8245	1575
10500	1576
24804	1577
19840	1578
18129	1579
14956	1580
22098	1581
7222	1582
23485	1583
23486	1584
11431	1585
20176	1586
10645	1587
22921	1588
22059	1589
15563	1590
24165	1591
22077	1592
6885	1593
13139	1594
20198	1595
22892	1596
21954	1597
18125	1598
12485	1599
14244	1600
23786	1601
11556	1602
13143	1603
12546	1604
21304	1605
15856	1606
6864	1607
11574	1608
20912	1609
19056	1610
7518	1611
9387	1612
20727	1613
10476	1614
18459	1615
18348	1616
16857	1617
24912	1618
15242	1619
16349	1620
7865	1621
11062	1622
14863	1623
20675	1624
16920	1625
21786	1626
2649	1627
9422	1628
7838	1629
11978	1630
14193	1631
19353	1632
15037	1633
2265	1634
20438	1635
21449	1636
17802	1637
19306	1638
20974	1639
14786	1640
14518	1641
24033	1642
23045	1643
19798	1644
16882	1645
22089	1646
15470	1647
24849	1648
14537	1649
23867	1650
7996	1651
14426	1652
16332	1653
23921	1654
14749	1655
19776	1656
15469	1657
24276	1658
16590	1659
21458	1660
7660	1661
23679	1662
21917	1663
7797	1664
11577	1665
8479	1666
14804	1667
24976	1668
22686	1669
24369	1670
14992	1671
7175	1672
14180	1673
19462	1674
21694	1675
2455	1676
8163	1677
9150	1678
21017	1679
19095	1680
16109	1681
23174	1682
24711	1683
2135	1684
11881	1685
12000	1686
13939	1687
8676	1688
7537	1689
21070	1690
17930	1691
12535	1692
19454	1693
13026	1694
24160	1695
16543	1696
12127	1697
19568	1698
7385	1699
13720	1700
15180	1701
16357	1702
8605	1703
9391	1704
13609	1705
23542	1706
10982	1707
23620	1708
6918	1709
11093	1710
22153	1711
11773	1712
18898	1713
11886	1714
20032	1715
9273	1716
11853	1717
16157	1718
5198	1719
12054	1720
6902	1721
13345	1722
16757	1723
12886	1724
10032	1725
21078	1726
7159	1727
8254	1728
12487	1729
18445	1730
14350	1731
15415	1732
10174	1733
18854	1734
9202	1735
16534	1736
10838	1737
22507	1738
23071	1739
23134	1740
7953	1741
22289	1742
23429	1743
18416	1744
10121	1745
10354	1746
17086	1747
18930	1748
22931	1749
15284	1750
14998	1751
21526	1752
22618	1753
12017	1754
20743	1755
21475	1756
17964	1757
11161	1758
24232	1759
2437	1760
24515	1761
21538	1762
15153	1763
7297	1764
20364	1765
2172	1766
22932	1767
17795	1768
11115	1769
18807	1770
24159	1771
19714	1772
17695	1773
9193	1774
19127	1775
23492	1776
23138	1777
17164	1778
20132	1779
13857	1780
15990	1781
2079	1782
24489	1783
11051	1784
9729	1785
7926	1786
18775	1787
21378	1788
12548	1789
11132	1790
8961	1791
12242	1792
7373	1793
14898	1794
8959	1795
24418	1796
9920	1797
21416	1798
15830	1799
13903	1800
6932	1801
18514	1802
21011	1803
8777	1804
16948	1805
9859	1806
15613	1807
23428	1808
7920	1809
12129	1810
14968	1811
14360	1812
15204	1813
16007	1814
13489	1815
22249	1816
9942	1817
7477	1818
21302	1819
24558	1820
6660	1821
15529	1822
14802	1823
14305	1824
9506	1825
17587	1826
19729	1827
17597	1828
8802	1829
7852	1830
2490	1831
9087	1832
8120	1833
19703	1834
2558	1835
15924	1836
21636	1837
14155	1838
19203	1839
18002	1840
18131	1841
22925	1842
12055	1843
16293	1844
15077	1845
23917	1846
2158	1847
9606	1848
7602	1849
21622	1850
2017	1851
20686	1852
18037	1853
20928	1854
20874	1855
24220	1856
24631	1857
14159	1858
22703	1859
22764	1860
8168	1861
22813	1862
6814	1863
11880	1864
9421	1865
2529	1866
9705	1867
24455	1868
23792	1869
7749	1870
17359	1871
22833	1872
8504	1873
13423	1874
9735	1875
17609	1876
2154	1877
9797	1878
16880	1879
17231	1880
14064	1881
16518	1882
23974	1883
10710	1884
18377	1885
16446	1886
18765	1887
19922	1888
19976	1889
8351	1890
10010	1891
13061	1892
23698	1893
9188	1894
11390	1895
10502	1896
17649	1897
22642	1898
14372	1899
20499	1900
15744	1901
21056	1902
18331	1903
20223	1904
12093	1905
7340	1906
10524	1907
6638	1908
22054	1909
17610	1910
18659	1911
16292	1912
19602	1913
10732	1914
8902	1915
11711	1916
17051	1917
9713	1918
20713	1919
14716	1920
19826	1921
20666	1922
15145	1923
16481	1924
10173	1925
15144	1926
22396	1927
2662	1928
21381	1929
14652	1930
23788	1931
21853	1932
16603	1933
19242	1934
9836	1935
10477	1936
25013	1937
15177	1938
22991	1939
13648	1940
24703	1941
24879	1942
13262	1943
14757	1944
8435	1945
9226	1946
11386	1947
14008	1948
15314	1949
16121	1950
11269	1951
17341	1952
20174	1953
23305	1954
8922	1955
7987	1956
20830	1957
16916	1958
17939	1959
20407	1960
10336	1961
10981	1962
22974	1963
10359	1964
8597	1965
8743	1966
10893	1967
10634	1968
13654	1969
11622	1970
12080	1971
19846	1972
12486	1973
18164	1974
18043	1975
8092	1976
17915	1977
2390	1978
14776	1979
9094	1980
15044	1981
15045	1982
19101	1983
8150	1984
7155	1985
12363	1986
8936	1987
15891	1988
16522	1989
22876	1990
15088	1991
22621	1992
17984	1993
2416	1994
8292	1995
11320	1996
17373	1997
10222	1998
13524	1999
10809	2000
25044	2001
9405	2002
20805	2003
8568	2004
18901	2005
19738	2006
21648	2007
19018	2008
20200	2009
21711	2010
9502	2011
9473	2012
7371	2013
21086	2014
9523	2015
13009	2016
7139	2017
13777	2018
17732	2019
14459	2020
24111	2021
12039	2022
19402	2023
17282	2024
8543	2025
22274	2026
11456	2027
21148	2028
13115	2029
10328	2030
22284	2031
13798	2032
18907	2033
6893	2034
8348	2035
19918	2036
14158	2037
7227	2038
9786	2039
7813	2040
23083	2041
13453	2042
7347	2043
24618	2044
11835	2045
15939	2046
24748	2047
20307	2048
11937	2049
23258	2050
13105	2051
22737	2052
21675	2053
12648	2054
21004	2055
23339	2056
20801	2057
12911	2058
23830	2059
8594	2060
2509	2061
20306	2062
12818	2063
12837	2064
10410	2065
23726	2066
19002	2067
14004	2068
15663	2069
13413	2070
2382	2071
5185	2072
16002	2073
21450	2074
7486	2075
14531	2076
13917	2077
14141	2078
11260	2079
11604	2080
21246	2081
22438	2082
16208	2083
15164	2084
9459	2085
21161	2086
18388	2087
7757	2088
6778	2089
9524	2090
23840	2091
18768	2092
22377	2093
9998	2094
21805	2095
16294	2096
23440	2097
17793	2098
23297	2099
19455	2100
19757	2101
12682	2102
19193	2103
24865	2104
11331	2105
20418	2106
10592	2107
22045	2108
14209	2109
15301	2110
19932	2111
16556	2112
13978	2113
22540	2114
25278	2115
12783	2116
16729	2117
18766	2118
7564	2119
8670	2120
19479	2121
8984	2122
12690	2123
23207	2124
19280	2125
24842	2126
23143	2127
25028	2128
10866	2129
4993	2130
10363	2131
23641	2132
16841	2133
8497	2134
7989	2135
25134	2136
6788	2137
16612	2138
20705	2139
6678	2140
7566	2141
14994	2142
22857	2143
16147	2144
6764	2145
24218	2146
19819	2147
10557	2148
23508	2149
16479	2150
24330	2151
22789	2152
24257	2153
18818	2154
8601	2155
21842	2156
12541	2157
13324	2158
16491	2159
20790	2160
9969	2161
24946	2162
7489	2163
15971	2164
12810	2165
20314	2166
7512	2167
10687	2168
20105	2169
4926	2170
11905	2171
19144	2172
15406	2173
9864	2174
18352	2175
18026	2176
20094	2177
23036	2178
24089	2179
14651	2180
19113	2181
19548	2182
15205	2183
22215	2184
9544	2185
17455	2186
16483	2187
14067	2188
16987	2189
19880	2190
10413	2191
9343	2192
13642	2193
23561	2194
6713	2195
12971	2196
19433	2197
6675	2198
10319	2199
15194	2200
17887	2201
16342	2202
19727	2203
22434	2204
8226	2205
23992	2206
21781	2207
24839	2208
12798	2209
17366	2210
24387	2211
7586	2212
21371	2213
21606	2214
12591	2215
12674	2216
18163	2217
16701	2218
22875	2219
24523	2220
11369	2221
13949	2222
15201	2223
22985	2224
11324	2225
15151	2226
9229	2227
9165	2228
9142	2229
21338	2230
15987	2231
10479	2232
20067	2233
8260	2234
17963	2235
22281	2236
23759	2237
24630	2238
2207	2239
11495	2240
19951	2241
17083	2242
14702	2243
18874	2244
2446	2245
7842	2246
21951	2247
10103	2248
6744	2249
14941	2250
4967	2251
19129	2252
14816	2253
10615	2254
15768	2255
7271	2256
16713	2257
14389	2258
16211	2259
22770	2260
12189	2261
22118	2262
12058	2263
24301	2264
10056	2265
14888	2266
16482	2267
23521	2268
19760	2269
19213	2270
29	2271
23325	2272
44	2273
24609	2274
14845	2275
19488	2276
15264	2277
21596	2278
6683	2279
16494	2280
23823	2281
10518	2282
2069	2283
9267	2284
18551	2285
22614	2286
15110	2287
10394	2288
19912	2289
10392	2290
10463	2291
8552	2292
12168	2293
16579	2294
22028	2295
10512	2296
23315	2297
16659	2298
22247	2299
8422	2300
6986	2301
6845	2302
20656	2303
19123	2304
7929	2305
10340	2306
21103	2307
24062	2308
10843	2309
8224	2310
16576	2311
17298	2312
11322	2313
14930	2314
21374	2315
24858	2316
24483	2317
13433	2318
14681	2319
8213	2320
24020	2321
9138	2322
11834	2323
14117	2324
24610	2325
11923	2326
10480	2327
10071	2328
23073	2329
22658	2330
7727	2331
19257	2332
22152	2333
22901	2334
22531	2335
23322	2336
11246	2337
23996	2338
10311	2339
10778	2340
8475	2341
11525	2342
23285	2343
12558	2344
21257	2345
24655	2346
9283	2347
10065	2348
23030	2349
21843	2350
9737	2351
23957	2352
17710	2353
20817	2354
15968	2355
19853	2356
15503	2357
16053	2358
2151	2359
7417	2360
20699	2361
16546	2362
17175	2363
14292	2364
14671	2365
19802	2366
13362	2367
22759	2368
14347	2369
13704	2370
10122	2371
15520	2372
24427	2373
19563	2374
2214	2375
22227	2376
15152	2377
17468	2378
10899	2379
10497	2380
10674	2381
8635	2382
21926	2383
12869	2384
16370	2385
12315	2386
11159	2387
11866	2388
18068	2389
8104	2390
23958	2391
22140	2392
11949	2393
22318	2394
20500	2395
14116	2396
14875	2397
13353	2398
2422	2399
22230	2400
13048	2401
19164	2402
8634	2403
11133	2404
22393	2405
12764	2406
17435	2407
18396	2408
7440	2409
18099	2410
21452	2411
17637	2412
8910	2413
15642	2414
23191	2415
23817	2416
10938	2417
12629	2418
2072	2419
8740	2420
12543	2421
6618	2422
23109	2423
16834	2424
14820	2425
18175	2426
11972	2427
22075	2428
22722	2429
15225	2430
7805	2431
21618	2432
7138	2433
13787	2434
11460	2435
15208	2436
21317	2437
7893	2438
24821	2439
12649	2440
11299	2441
10723	2442
17393	2443
20635	2444
20702	2445
8596	2446
16404	2447
11194	2448
17124	2449
5065	2450
15160	2451
10278	2452
21373	2453
17407	2454
14062	2455
4980	2456
20473	2457
16355	2458
7556	2459
14895	2460
12549	2461
20730	2462
23657	2463
23301	2464
12942	2465
17778	2466
15093	2467
17844	2468
20706	2469
9703	2470
4938	2471
27	2472
23701	2473
2450	2474
9792	2475
4939	2476
11571	2477
17388	2478
22523	2479
23687	2480
23169	2481
12940	2482
16141	2483
16251	2484
18372	2485
18702	2486
14491	2487
19811	2488
2114	2489
12746	2490
21510	2491
20590	2492
14964	2493
13183	2494
14214	2495
14213	2496
19185	2497
14032	2498
7482	2499
14978	2500
