"User-ID";"Entities;"Entities-Rating""1659270605296";"7217";"4"
"1659338449291";"2232";"5"
"1659338449291";"11598";"5"
"1659338449291";"19269";"5"
"1659338449291";"15462";"5"
"1659338449291";"14224";"5"
"1659338449291";"9492";"5"
"1659338494500";"7959";"5"
"1659338494500";"12789";"5"
"1659338494500";"12192";"5"
"1659338494500";"12231";"5"
"1659338494500";"12867";"5"
"1659338494500";"7825";"5"
"1659338494500";"6618";"5"
"1659338554144";"17721";"5"
"1659338554144";"19256";"5"
"1659338554144";"18411";"5"
"1659338554144";"17825";"5"
"1659338554144";"9869";"5"
"1659338554144";"9935";"5"
"1659338554144";"11972";"5"
"1659338554144";"7102";"5"
"1659338585174";"17646";"5"
"1659338585174";"9014";"5"
"1659338585174";"18049";"5"
"1659338585174";"2237";"5"
"1659338585174";"11234";"5"
"1659338585174";"11341";"5"
"1659338585174";"15839";"5"
"1659338585174";"9867";"5"
"1659338616094";"11991";"5"
"1659338616094";"11277";"5"
"1659338616094";"14059";"5"
"1659338616094";"18406";"5"
"1659338616094";"8295";"5"
"1659338616094";"19580";"5"
"1659338616094";"19775";"5"
"1659338616094";"19766";"5"
"1659338616094";"8179";"5"
"1659338640494";"17302";"5"
"1659338640494";"14240";"5"
"1659338640494";"14523";"5"
"1659338640494";"16273";"5"
"1659338640494";"10030";"5"
"1659338640494";"7284";"5"
"1659338640494";"16488";"5"
"1659338640494";"18129";"5"
"1659338676303";"8658";"5"
"1659338676303";"12805";"5"
"1659338676303";"9305";"5"
"1659338676303";"11067";"5"
"1659338676303";"7334";"5"
"1659338676303";"19715";"5"
"1659338676303";"8071";"5"
"1659338676303";"9566";"5"
"1659338676303";"13525";"5"
"1659338700976";"19904";"5"
"1659338700976";"12624";"5"
"1659338700976";"14434";"5"
"1659338700976";"10087";"5"
"1659338700976";"12775";"5"
"1659338700976";"12731";"5"
"1659338700976";"11793";"5"
"1659338700976";"9002";"5"
"1659338700976";"18631";"5"
"1659338730323";"7516";"5"
"1659338730323";"10675";"5"
"1659338730323";"15020";"5"
"1659338730323";"13789";"5"
"1659338730323";"9980";"5"
"1659338730323";"8288";"5"
"1659338730323";"18863";"5"
"1659338730323";"15122";"5"
"1659338730323";"17957";"5"
"1659338889714";"7527";"0"
"1659338889714";"17025";"0"
"1659338889714";"9130";"0"
"1659338889714";"19091";"0"
"1659338889714";"10385";"0"
"1659338889714";"11868";"0"
"1659338889714";"10708";"0"
"1659338889714";"9358";"0"
"1659338889714";"19238";"0"
"1659338889714";"2226";"0"
"1659338995769";"17203";"5"
"1659338995769";"11971";"5"
"1659338995769";"11602";"5"
"1659338995769";"10283";"5"
"1659338995769";"13782";"5"
"1659338995769";"12269";"5"
"1659338995769";"12812";"5"
"1659339056738";"12387";"5"
"1659339056738";"9049";"5"
"1659339056738";"12091";"5"
"1659339056738";"7894";"5"
"1659339056738";"2552";"5"
"1659339056738";"11491";"5"
"1659339056738";"8490";"5"
"1659339056738";"12165";"5"
"1659339158562";"10437";"5"
"1659339158562";"18758";"5"
"1659339158562";"10193";"5"
"1659339158562";"8730";"5"
"1659339158562";"10029";"5"
"1659339235336";"7859";"5"
"1659339235336";"15673";"5"
"1659339235336";"6964";"5"
"1659339235336";"7519";"5"
"1659339235336";"2615";"5"
"1659339235336";"7291";"5"
"1659339235336";"19163";"5"
"1659339235336";"8872";"5"
"1659339300432";"2274";"5"
"1659339300432";"9217";"5"
"1659339300432";"17242";"5"
"1659339300432";"10962";"5"
"1659339300432";"11380";"5"
"1659339300432";"9900";"5"
"1659339300432";"13805";"5"
"1659339300432";"10954";"5"
"1659339300432";"2518";"5"
"1659339355594";"18746";"5"
"1659339355594";"16500";"5"
"1659339355594";"11714";"5"
"1659339355594";"11769";"5"
"1659339355594";"7148";"5"
"1659339355594";"8719";"5"
"1659339355594";"8983";"5"
"1659339355594";"10239";"0"
"1659339355594";"11646";"5"
"1659339355594";"12271";"5"
"1659339433106";"7050";"5"
"1659339433106";"12083";"5"
"1659339433106";"10886";"5"
"1659339433106";"7003";"5"
"1659339433106";"9302";"5"
"1659339433106";"12229";"5"
"1659339433106";"2089";"5"
"1659339433106";"11145";"5"
"1659339433106";"19343";"5"
"1659339573030";"8652";"5"
"1659339573030";"14937";"5"
"1659339573030";"2110";"5"
"1659339573030";"19211";"0"
"1659339573030";"11262";"5"
"1659339573030";"9275";"5"
"1659339573030";"6834";"5"
"1659339573030";"15739";"5"
"1659339674656";"15990";"5"
"1659339674656";"18335";"5"
"1659339674656";"13357";"5"
"1659339674656";"5105";"5"
"1659339674656";"11717";"5"
"1659339674656";"13916";"5"
"1659339674656";"6867";"5"
"1659339674656";"9876";"5"
"1659339674656";"15712";"5"
"1659339788731";"12220";"5"
"1659339788731";"10436";"5"
"1659339788731";"7043";"5"
"1659339788731";"9773";"5"
"1659339788731";"7602";"5"
"1659339788731";"9941";"5"
"1659340277580";"19217";"5"
"1659340277580";"17523";"5"
"1659340277580";"7199";"3"
"1659340277580";"18906";"4"
"1659340277580";"14948";"5"
"1659340277580";"12409";"5"
"1659340277580";"6976";"5"
"1659340429584";"15153";"5"
"1659340429584";"12665";"5"
"1659340429584";"19789";"4"
"1659340429584";"16692";"4"
"1659340429584";"19406";"5"
"1659340429584";"18700";"3"
"1659340429584";"17210";"3"
"1659340429584";"9386";"4"
"1659340429584";"16713";"3"
"1659340429584";"4989";"3"
"1659340698024";"15781";"3"
"1659340698024";"2025";"3"
"1659340698024";"10675";"4"
"1659340698024";"15664";"4"
"1659340698024";"12960";"5"
"1659340698024";"17152";"3"
"1659340698024";"16768";"3"
"1659340698024";"11740";"3"
"1659340698024";"11743";"5"
"1659340698024";"7684";"5"
"1659340813368";"9564";"4"
"1659340813368";"16407";"4"
"1659340813368";"8872";"3"
"1659340813368";"5201";"3"
"1659340813368";"11696";"5"
"1659340813368";"6621";"3"
"1659340813368";"8652";"2"
"1659340813368";"11308";"5"
"1659340864840";"11597";"3"
"1659340864840";"17343";"3"
"1659340864840";"10494";"3"
"1659340864840";"17969";"3"
"1659340864840";"17253";"2"
"1659340864840";"16449";"3"
"1659340864840";"12697";"0"
"1659341026412";"14529";"5"
"1659341026412";"8485";"5"
"1659341026412";"14290";"4"
"1659341026412";"16691";"4"
"1659341026412";"8988";"5"
"1659341026412";"11035";"4"
"1659341026412";"18215";"2"
"1659341026412";"14603";"3"
"1659341149627";"17570";"3"
"1659341149627";"10731";"3"
"1659341149627";"10459";"3"
"1659341149627";"9651";"3"
"1659341149627";"12780";"3"
"1659341149627";"14604";"3"
"1659341149627";"7782";"3"
"1659341149627";"19421";"4"
"1659341149627";"7454";"3"
"1659341223801";"10056";"3"
"1659341223801";"15623";"3"
"1659341223801";"14165";"3"
"1659341223801";"7783";"4"
"1659341223801";"18759";"3"
"1659341223801";"9224";"3"
"1659341223801";"14650";"4"
"1659341223801";"18468";"4"
"1659341223801";"15171";"3"
"1659341223801";"9942";"3"
"1659341281809";"17413";"4"
"1659341281809";"6712";"4"
"1659341281809";"19589";"4"
"1659341281809";"15209";"4"
"1659341281809";"9001";"0"
"1659341281809";"17122";"3"
"1659341281809";"10645";"3"
"1659341359228";"13729";"4"
"1659341359228";"13192";"4"
"1659341359228";"18513";"3"
"1659341359228";"11609";"3"
"1659341359228";"19949";"3"
"1659341359228";"15890";"3"
"1659341359228";"7845";"3"
"1659341359228";"12177";"4"
"1659341359228";"9928";"4"
"1659341359228";"11799";"3"
"1659343066281";"2249";"4"
"1659343066281";"16832";"5"
"1659343066281";"19140";"5"
"1659343066281";"14605";"5"
"1659343066281";"13589";"5"
"1659343066281";"2465";"5"
"1659343066281";"17333";"5"
"1659343066281";"13202";"5"
"1659343090078";"10201";"5"
"1659343090078";"12705";"5"
"1659343090078";"15615";"5"
"1659343090078";"16945";"5"
"1659343090078";"12172";"5"
"1659343090078";"2522";"5"
"1659343090078";"2422";"5"
"1659343090078";"15293";"4"
"1659343090078";"15935";"5"
"1659343139471";"10798";"5"
"1659343139471";"2007";"5"
"1659343139471";"16840";"4"
"1659343139471";"13436";"5"
"1659343139471";"17090";"5"
"1659343139471";"2574";"5"
"1659343139471";"17200";"5"
"1659343139471";"10299";"5"
"1659343139471";"11242";"5"
"1659343200471";"14986";"0"
"1659343200471";"15292";"0"
"1659343200471";"12961";"0"
"1659343200471";"15768";"0"
"1659343200471";"15991";"4"
"1659343200471";"14711";"5"
"1659343228168";"14299";"5"
"1659343228168";"14146";"5"
"1659343228168";"13980";"4"
"1659343228168";"14196";"4"
"1659343228168";"2659";"5"
"1659343228168";"8858";"5"
"1659343228168";"2674";"5"
"1659343228168";"14129";"5"
"1659343228168";"18478";"5"
"1659343254438";"19953";"5"
"1659343254438";"12705";"4"
"1659343254438";"8811";"4"
"1659343254438";"19084";"3"
"1659343254438";"9190";"4"
"1659343254438";"4922";"4"
"1659343254438";"8021";"5"
"1659343254438";"12551";"5"
"1659343279264";"12547";"4"
"1659343279264";"7546";"4"
"1659343279264";"18191";"4"
"1659343279264";"12112";"4"
"1659343279264";"2093";"4"
"1659343279264";"6790";"3"
"1659343279264";"5172";"5"
"1659343327812";"14679";"5"
"1659343327812";"9717";"5"
"1659343327812";"9345";"5"
"1659343327812";"2094";"5"
"1659343327812";"8485";"5"
"1659343327812";"14663";"5"
"1659343327812";"8260";"4"
"1659343327812";"15179";"4"
"1659343327812";"8636";"4"
"1659343362801";"9201";"5"
"1659343362801";"10612";"5"
"1659343362801";"17690";"5"
"1659343362801";"16472";"5"
"1659343362801";"18890";"0"
"1659343362801";"8423";"5"
"1659343690284";"17815";"3"
"1659343690284";"11942";"5"
"1659343690284";"18375";"5"
"1659343690284";"4989";"5"
"1659343690284";"13945";"3"
"1659343690284";"16329";"3"
"1659343690284";"2004";"3"
"1659343690284";"18165";"3"
"1659343690284";"12191";"3"
"1659343761410";"18998";"4"
"1659343761410";"14983";"3"
"1659343761410";"13777";"4"
"1659343761410";"9301";"3"
"1659343761410";"11103";"5"
"1659343761410";"14153";"3"
"1659343761410";"17270";"4"
"1659343808769";"12965";"4"
"1659343808769";"15786";"3"
"1659343808769";"15631";"4"
"1659343808769";"7208";"4"
"1659343808769";"18361";"0"
"1659343808769";"19770";"3"
"1659343808769";"13526";"4"
"1659343808769";"18392";"3"
"1659343808769";"10219";"4"
"1659343808769";"17491";"3"
"1659343849028";"15303";"4"
"1659343849028";"17403";"4"
"1659343849028";"7421";"4"
"1659343849028";"16441";"3"
"1659343849028";"14795";"5"
"1659343849028";"16654";"5"
"1659343849028";"11654";"4"
"1659343881067";"19985";"4"
"1659343881067";"19665";"4"
"1659343881067";"11381";"5"
"1659343881067";"9394";"0"
"1659343881067";"19101";"0"
"1659343881067";"15191";"4"
"1659343881067";"10519";"4"
"1659343881067";"10610";"4"
"1659343936490";"16676";"3"
"1659343936490";"10909";"4"
"1659343936490";"10721";"3"
"1659343936490";"9932";"5"
"1659343936490";"7594";"5"
"1659343936490";"8920";"5"
"1659343936490";"9739";"3"
"1659343978124";"19039";"4"
"1659343978124";"13974";"3"
"1659343978124";"17389";"3"
"1659343978124";"17239";"4"
"1659343978124";"12370";"3"
"1659343978124";"15630";"4"
"1659343978124";"10787";"4"
"1659343978124";"14484";"4"
"1659344009238";"7360";"5"
"1659344009238";"12978";"0"
"1659344009238";"9139";"0"
"1659344009238";"5104";"0"
"1659344009238";"17387";"0"
"1659344009238";"7138";"4"
"1659344009238";"6840";"4"
"1659344009238";"18639";"3"
"1659344053419";"9693";"0"
"1659344053419";"18148";"5"
"1659344053419";"13425";"5"
"1659344053419";"10943";"3"
"1659344053419";"17507";"4"
"1659344053419";"17005";"4"
"1659344053419";"7933";"3"
"1659344053419";"17353";"5"
"1659344116917";"15500";"0"
"1659344116917";"11869";"3"
"1659344116917";"10298";"4"
"1659344116917";"16251";"4"
"1659344116917";"15902";"4"
"1659344116917";"7724";"3"
"1659344116917";"13189";"4"
"1659344116917";"13197";"4"
"1659344116917";"9415";"4"
"1659344553198";"10491";"0"
"1659344553198";"13937";"0"
"1659344553198";"13185";"0"
"1659344553198";"13687";"0"
"1659344553198";"9387";"0"
"1659344553198";"10797";"0"
"1659344553198";"17385";"0"
"1659344553198";"10362";"0"
"1659344574053";"18200";"0"
"1659344574053";"11759";"0"
"1659344574053";"11563";"0"
"1659344574053";"10000";"0"
"1659344574053";"12522";"0"
"1659344574053";"10476";"0"
"1659344574053";"2116";"0"
"1659344574053";"8891";"0"
"1659344574053";"17207";"0"
"1659345664908";"2636";"5"
"1659345664908";"6749";"5"
"1659345664908";"14911";"5"
"1659345664908";"9259";"5"
"1659345664908";"16375";"5"
"1659345664908";"12342";"5"
"1659345664908";"11821";"5"
"1659345664908";"18089";"5"
"1659346003853";"14142";"4"
"1659346003853";"2079";"4"
"1659346003853";"14791";"5"
"1659346003853";"2192";"4"
"1659346003853";"2340";"5"
"1659346003853";"17280";"5"
"1659346003853";"14612";"5"
"1659346003853";"18327";"5"
"1659346003853";"18729";"5"
"1659346174465";"13090";"0"
"1659346174465";"9381";"0"
"1659346174465";"18482";"0"
"1659346174465";"10981";"0"
"1659346174465";"15180";"0"
"1659346174465";"13123";"0"
"1659346174465";"13594";"0"
"1659347006990";"2176";"3"
"1659347006990";"10608";"5"
"1659347006990";"19138";"3"
"1659347006990";"17027";"3"
"1659347006990";"18479";"3"
"1659347006990";"18596";"3"
"1659347006990";"9365";"3"
"1659347128032";"13968";"5"
"1659347128032";"8438";"3"
"1659347128032";"15411";"0"
"1659347128032";"14703";"5"
"1659347128032";"5029";"5"
"1659347128032";"7697";"3"
"1659347128032";"11906";"3"
"1659347128032";"11179";"5"
"1659347174549";"14760";"4"
"1659347174549";"8527";"4"
"1659347174549";"14815";"3"
"1659347174549";"18312";"3"
"1659347174549";"8839";"3"
"1659347174549";"15068";"3"
"1659347174549";"17739";"3"
"1659347174549";"10210";"3"
"1659347174549";"18014";"3"
"1659347174549";"17555";"4"
"1659347202698";"15173";"0"
"1659347202698";"19617";"0"
"1659347202698";"13654";"0"
"1659347202698";"8850";"0"
"1659347202698";"6954";"0"
"1659347202698";"10969";"0"
"1659347202698";"12116";"0"
"1659347202698";"15446";"0"
"1659347202698";"13887";"0"
"1659347202698";"8699";"0"
"1659347203580";"14479";"4"
"1659347203580";"7413";"4"
"1659347203580";"11745";"4"
"1659347203580";"13875";"0"
"1659347203580";"2142";"4"
"1659347203580";"14380";"4"
"1659347203580";"18211";"0"
"1659347203580";"8023";"4"
"1659347203580";"11474";"4"
"1659347269902";"2038";"1"
"1659347269902";"7921";"4"
"1659347269902";"12970";"4"
"1659347269902";"9758";"4"
"1659347269902";"17495";"5"
"1659347269902";"17299";"5"
"1659347269902";"8926";"1"
"1659347269902";"13368";"1"
"1659347377714";"18072";"5"
"1659347377714";"10421";"2"
"1659347377714";"14572";"2"
"1659347377714";"16374";"2"
"1659347377714";"18539";"4"
"1659347377714";"19685";"5"
"1659347377714";"2103";"3"
"1659347377714";"17361";"3"
"1659347461335";"28";"3"
"1659347461335";"10122";"3"
"1659347461335";"14842";"3"
"1659347461335";"11392";"3"
"1659347461335";"1996";"1"
"1659347461335";"7364";"1"
"1659347461335";"18899";"4"
"1659347461335";"16998";"4"
"1659347527386";"16612";"5"
"1659347527386";"8546";"5"
"1659347527386";"11816";"4"
"1659347527386";"18440";"5"
"1659347527386";"17462";"2"
"1659347527386";"5187";"2"
"1659347527386";"17429";"0"
"1659347527386";"18915";"0"
"1659347527386";"17575";"0"
"1659347581412";"7067";"4"
"1659347581412";"13760";"3"
"1659347581412";"12117";"3"
"1659347581412";"10117";"5"
"1659347581412";"17956";"2"
"1659347581412";"7018";"4"
"1659347581412";"13253";"3"
"1659347593563";"12170";"5"
"1659347593563";"15631";"5"
"1659347593563";"16163";"5"
"1659347593563";"19969";"0"
"1659347593563";"10525";"0"
"1659347593563";"11593";"0"
"1659347593563";"12994";"0"
"1659347593563";"9052";"0"
"1659347616388";"14547";"5"
"1659347616388";"15293";"5"
"1659347616388";"8029";"4"
"1659347616388";"12874";"4"
"1659347616388";"10629";"5"
"1659347616388";"12746";"5"
"1659347616388";"15522";"5"
"1659347616388";"15990";"5"
"1659347616388";"18440";"5"
"1659347616388";"19244";"5"
"1659347636786";"10781";"5"
"1659347636786";"7965";"5"
"1659347636786";"15565";"5"
"1659347636786";"16594";"5"
"1659347636786";"19423";"5"
"1659347636786";"12136";"5"
"1659347636786";"19312";"5"
"1659347636786";"9861";"5"
"1659347641137";"14182";"3"
"1659347641137";"11613";"3"
"1659347641137";"2383";"2"
"1659347641137";"12499";"3"
"1659347641137";"7732";"3"
"1659347641137";"2544";"3"
"1659347663007";"15799";"5"
"1659347663007";"12931";"5"
"1659347663007";"17813";"5"
"1659347663007";"19588";"5"
"1659347663007";"11357";"5"
"1659347663007";"9267";"5"
"1659347663007";"12355";"5"
"1659347663007";"6869";"5"
"1659347663007";"7859";"5"
"1659347663007";"18218";"5"
"1659347760757";"8118";"5"
"1659347760757";"8688";"5"
"1659347760757";"19545";"5"
"1659347760757";"12434";"5"
"1659347760757";"18171";"5"
"1659347760757";"9536";"5"
"1659347760757";"18467";"5"
"1659347760757";"12496";"5"
"1659347760757";"9573";"5"
"1659347791505";"12932";"5"
"1659347791505";"10597";"5"
"1659347791505";"14479";"5"
"1659347791505";"19904";"5"
"1659347791505";"8195";"5"
"1659347791505";"2224";"5"
"1659347791505";"13834";"5"
"1659347791505";"11400";"5"
"1659347817066";"8658";"5"
"1659347817066";"7004";"5"
"1659347817066";"6831";"5"
"1659347817066";"15934";"5"
"1659347817066";"18049";"5"
"1659347817066";"13610";"5"
"1659347817066";"11836";"5"
"1659347817066";"8696";"5"
"1659347840561";"15502";"5"
"1659347840561";"19334";"5"
"1659347840561";"13743";"5"
"1659347840561";"8832";"5"
"1659347840561";"15798";"5"
"1659347840561";"12834";"4"
"1659347840561";"8661";"5"
"1659347840561";"11993";"5"
"1659347861267";"17596";"5"
"1659347861267";"12893";"5"
"1659347861267";"13440";"5"
"1659347861267";"8843";"5"
"1659347861267";"14935";"5"
"1659347861267";"2328";"5"
"1659347861267";"11378";"5"
"1659347889416";"19760";"5"
"1659347889416";"13416";"5"
"1659347889416";"13311";"5"
"1659347889416";"12201";"5"
"1659347889416";"16142";"5"
"1659347889416";"12835";"5"
"1659347889416";"7523";"5"
"1659347889416";"8827";"5"
"1659347889416";"13291";"5"
"1659347889416";"13417";"5"
"1659347915498";"13593";"4"
"1659347915498";"8321";"5"
"1659347915498";"6894";"5"
"1659347915498";"1996";"5"
"1659347915498";"9693";"5"
"1659347915498";"19884";"5"
"1659347915498";"5128";"5"
"1659347915498";"14127";"5"
"1659347915498";"19919";"5"
"1659347939235";"9788";"5"
"1659347939235";"19051";"5"
"1659347939235";"18026";"5"
"1659347939235";"10269";"5"
"1659347939235";"11405";"4"
"1659347939235";"9123";"4"
"1659347939235";"18343";"5"
"1659347939235";"11217";"5"
"1659347966856";"15437";"5"
"1659347966856";"8131";"5"
"1659347966856";"10251";"5"
"1659347966856";"14613";"5"
"1659347966856";"18003";"5"
"1659347966856";"12044";"5"
"1659347966856";"10529";"5"
"1659347966856";"8384";"5"
"1659348005998";"5016";"5"
"1659348005998";"8554";"5"
"1659348005998";"8369";"5"
"1659348005998";"12491";"5"
"1659348005998";"2635";"5"
"1659348005998";"12290";"5"
"1659348005998";"19368";"5"
"1659348005998";"10856";"5"
"1659348005998";"11627";"5"
"1659348076756";"9152";"5"
"1659348076756";"7824";"5"
"1659348076756";"12516";"5"
"1659348076756";"15696";"5"
"1659348076756";"14341";"5"
"1659348076756";"18739";"5"
"1659348076756";"14354";"5"
"1659348076756";"16324";"4"
"1659348098370";"14422";"5"
"1659348098370";"13740";"5"
"1659348098370";"13549";"5"
"1659348098370";"14426";"5"
"1659348098370";"9268";"4"
"1659348098370";"13031";"5"
"1659348098370";"17685";"4"
"1659348098370";"16992";"5"
"1659348120184";"17925";"5"
"1659348120184";"10631";"5"
"1659348120184";"10510";"4"
"1659348120184";"9780";"5"
"1659348120184";"7843";"5"
"1659348120184";"14553";"5"
"1659348120184";"15395";"4"
"1659348120184";"10551";"5"
"1659348120184";"16849";"5"
"1659348138931";"18010";"5"
"1659348138931";"12000";"5"
"1659348138931";"6750";"5"
"1659348138931";"13688";"5"
"1659348138931";"13436";"5"
"1659348138931";"7243";"5"
"1659348138931";"14268";"4"
"1659348138931";"2620";"5"
"1659348138931";"17442";"5"
"1659348138931";"9394";"4"
"1659348161433";"13853";"5"
"1659348161433";"11452";"4"
"1659348161433";"9862";"5"
"1659348161433";"15030";"5"
"1659348161433";"18256";"5"
"1659348161433";"19268";"5"
"1659348161433";"7345";"5"
"1659348161433";"10944";"5"
"1659348161433";"9740";"4"
"1659348194856";"11433";"5"
"1659348194856";"17105";"5"
"1659348194856";"5057";"5"
"1659348194856";"9871";"5"
"1659348194856";"16970";"5"
"1659348194856";"9622";"5"
"1659348194856";"6992";"5"
"1659348194856";"18726";"5"
"1659348218419";"8348";"5"
"1659348218419";"5035";"4"
"1659348218419";"10835";"5"
"1659348218419";"12548";"5"
"1659348218419";"19382";"4"
"1659348218419";"8360";"5"
"1659348218419";"12885";"5"
"1659348218419";"18295";"5"
"1659348218419";"16823";"5"
"1659348243546";"15853";"4"
"1659348243546";"18182";"5"
"1659348243546";"19270";"5"
"1659348243546";"13324";"5"
"1659348243546";"19194";"5"
"1659348243546";"16197";"4"
"1659348243546";"15162";"5"
"1659348243546";"16996";"5"
"1659348264289";"17113";"5"
"1659348264289";"9312";"5"
"1659348264289";"6648";"5"
"1659348264289";"17851";"5"
"1659348264289";"12940";"5"
"1659348264289";"13121";"5"
"1659348264289";"19688";"5"
"1659348264289";"6973";"5"
"1659348282080";"16239";"5"
"1659348282080";"16320";"5"
"1659348282080";"7996";"5"
"1659348282080";"7280";"5"
"1659348282080";"12323";"5"
"1659348282080";"12939";"4"
"1659348282080";"19956";"5"
"1659348282080";"12172";"4"
"1659348282080";"19434";"5"
"1659348304585";"12758";"5"
"1659348304585";"16716";"5"
"1659348304585";"15789";"5"
"1659348304585";"16059";"5"
"1659348304585";"14841";"5"
"1659348304585";"15509";"5"
"1659348304585";"7282";"5"
"1659348324406";"10961";"5"
"1659348324406";"18858";"5"
"1659348324406";"14866";"5"
"1659348324406";"7692";"5"
"1659348324406";"13185";"5"
"1659348324406";"15479";"5"
"1659348324406";"35";"5"
"1659348324406";"19420";"5"
"1659348324406";"17878";"4"
"1659348348438";"14613";"5"
"1659348348438";"18734";"5"
"1659348348438";"2249";"5"
"1659348348438";"8303";"5"
"1659348348438";"8588";"4"
"1659348348438";"17093";"5"
"1659348348438";"15070";"5"
"1659348348438";"7584";"5"
"1659348374937";"13150";"4"
"1659348374937";"8461";"5"
"1659348374937";"2234";"5"
"1659348374937";"13760";"5"
"1659348374937";"15450";"4"
"1659348374937";"15730";"5"
"1659348374937";"14662";"5"
"1659348374937";"5196";"5"
"1659348394706";"15727";"5"
"1659348394706";"10438";"5"
"1659348394706";"10017";"5"
"1659348394706";"15572";"5"
"1659348394706";"11333";"5"
"1659348394706";"13459";"5"
"1659348394706";"10594";"5"
"1659348394706";"14318";"5"
"1659348404323";"2442";"5"
"1659348404323";"19962";"5"
"1659348404323";"7947";"5"
"1659348404323";"18575";"5"
"1659348404323";"14865";"5"
"1659348404323";"17637";"5"
"1659348404323";"19492";"5"
"1659348404323";"6617";"5"
"1659348413235";"12010";"5"
"1659348413235";"18148";"5"
"1659348413235";"7012";"5"
"1659348413235";"15514";"5"
"1659348413235";"14394";"4"
"1659348413235";"13434";"5"
"1659348413235";"15225";"5"
"1659348413235";"10370";"4"
"1659348413235";"8033";"5"
"1659348413235";"19710";"5"
"1659348431770";"8023";"5"
"1659348431770";"7219";"5"
"1659348431770";"2336";"5"
"1659348431770";"19391";"5"
"1659348431770";"18193";"5"
"1659348431770";"4968";"5"
"1659348431770";"17393";"5"
"1659348431770";"15696";"5"
"1659348432108";"11411";"5"
"1659348432108";"14117";"5"
"1659348432108";"7803";"5"
"1659348432108";"17724";"5"
"1659348432108";"19053";"5"
"1659348432108";"18488";"5"
"1659348432108";"18345";"5"
"1659348432108";"16841";"5"
"1659348447306";"7887";"5"
"1659348447306";"8523";"5"
"1659348447306";"8566";"5"
"1659348447306";"18678";"5"
"1659348447306";"13795";"5"
"1659348447306";"19065";"5"
"1659348447306";"2619";"5"
"1659348447306";"18178";"5"
"1659348447306";"15380";"5"
